词典中最大码字：255; 输入码字：91，对应词条：91; 输出词条: 91没有新词条 
词典中最大码字：2052; 输入码字：559，对应词条：99-93; 输出词条: 99-93; 新词条：128-120-99-9999
词典中最大码字：2053; 输入码字：1469，对应词条：91-94-91; 输出词条: 91-94-91; 新词条：99-9391
词典中最大码字：2054; 输入码字：558，对应词条：99-91-99; 输出词条: 99-91-99; 新词条：91-94-9199
词典中最大码字：2055; 输入码字：562，对应词条：98-99; 输出词条: 98-99; 新词条：99-91-9998
词典中最大码字：2056; 输入码字：562，对应词条：98-99; 输出词条: 98-99; 新词条：98-9998
词典中最大码字：2057; 输入码字：124，对应词条：124; 输出词条: 124; 新词条：98-99124
词典中最大码字：2058; 输入码字：1923，对应词条：154-179; 输出词条: 154-179; 新词条：124154
词典中最大码字：2059; 输入码字：191，对应词条：191; 输出词条: 191; 新词条：154-179191
词典中最大码字：2060; 输入码字：200，对应词条：200; 输出词条: 200; 新词条：191200
词典中最大码字：2061; 输入码字：205，对应词条：205; 输出词条: 205; 新词条：200205
词典中最大码字：2062; 输入码字：205，对应词条：205; 输出词条: 205; 新词条：205205
词典中最大码字：2063; 输入码字：200，对应词条：200; 输出词条: 200; 新词条：205200
词典中最大码字：2064; 输入码字：179，对应词条：179; 输出词条: 179; 新词条：200179
词典中最大码字：2065; 输入码字：971，对应词条：107-101-107-106; 输出词条: 107-101-107-106; 新词条：179107
词典中最大码字：2066; 输入码字：573，对应词条：109-106; 输出词条: 109-106; 新词条：107-101-107-106109
词典中最大码字：2067; 输入码字：179，对应词条：179; 输出词条: 179; 新词条：109-106179
词典中最大码字：2068; 输入码字：977，对应词条：187-109; 输出词条: 187-109; 新词条：179187
词典中最大码字：2069; 输入码字：1789，对应词条：107-109-109; 输出词条: 107-109-109; 新词条：187-109107
词典中最大码字：2070; 输入码字：1154，对应词条：114-109-114; 输出词条: 114-109-114; 新词条：107-109-109114
词典中最大码字：2071; 输入码字：807，对应词条：114-117-114-117-114; 输出词条: 114-117-114-117-114; 新词条：114-109-114114
词典中最大码字：2072; 输入码字：711，对应词条：117-114-117-117; 输出词条: 117-114-117-117; 新词条：114-117-114-117-114117
词典中最大码字：2073; 输入码字：670，对应词条：117-117-117-117; 输出词条: 117-117-117-117; 新词条：117-114-117-117117
词典中最大码字：2074; 输入码字：984，对应词条：125-117-125-122-125; 输出词条: 125-117-125-122-125; 新词条：117-117-117-117125
词典中最大码字：2075; 输入码字：1797，对应词条：122-125-125-125; 输出词条: 122-125-125-125; 新词条：125-117-125-122-125122
词典中最大码字：2076; 输入码字：1417，对应词条：125-125-125-128; 输出词条: 125-125-125-128; 新词条：122-125-125-125125
词典中最大码字：2077; 输入码字：1869，对应词条：125-133-125-133-125-133-133; 输出词条: 125-133-125-133-125-133-133; 新词条：125-125-125-128125
词典中最大码字：2078; 输入码字：606，对应词条：133-133-133-133; 输出词条: 133-133-133-133; 新词条：125-133-125-133-125-133-133133
词典中最大码字：2079; 输入码字：900，对应词条：136-133-136-133-141; 输出词条: 136-133-136-133-141; 新词条：133-133-133-133136
词典中最大码字：2080; 输入码字：1949，对应词条：133-141-136-141; 输出词条: 133-141-136-141; 新词条：136-133-136-133-141133
词典中最大码字：2081; 输入码字：1077，对应词条：141-141-141-143-141; 输出词条: 141-141-141-143-141; 新词条：133-141-136-141141
词典中最大码字：2082; 输入码字：823，对应词条：143-141-144; 输出词条: 143-141-144; 新词条：141-141-141-143-141143
词典中最大码字：2083; 输入码字：1952，对应词条：141-144-143-149; 输出词条: 141-144-143-149; 新词条：143-141-144141
词典中最大码字：2084; 输入码字：1659，对应词条：143-149-143-149-143-149-148-151; 输出词条: 143-149-143-149-143-149-148-151; 新词条：141-144-143-149143
词典中最大码字：2085; 输入码字：1177，对应词条：148-151-148-151-148-151-149; 输出词条: 148-151-148-151-148-151-149; 新词条：143-149-143-149-143-149-148-151148
词典中最大码字：2086; 输入码字：829，对应词条：151-148-151-151; 输出词条: 151-148-151-151; 新词条：148-151-148-151-148-151-149151
词典中最大码字：2087; 输入码字：1179，对应词条：151-150; 输出词条: 151-150; 新词条：151-148-151-151151
词典中最大码字：2088; 输入码字：832，对应词条：151-151-151-151-151-151-158; 输出词条: 151-151-151-151-151-151-158; 新词条：151-150151
词典中最大码字：2089; 输入码字：1513，对应词条：151-153-151-153-151; 输出词条: 151-153-151-153-151; 新词条：151-151-151-151-151-151-158151
词典中最大码字：2090; 输入码字：632，对应词条：151-151-151; 输出词条: 151-151-151; 新词条：151-153-151-153-151151
词典中最大码字：2091; 输入码字：1184，对应词条：150-151-151-151; 输出词条: 150-151-151-151; 新词条：151-151-151150
词典中最大码字：2092; 输入码字：1812，对应词条：148-151-149-151-148-151-148-151; 输出词条: 148-151-149-151-148-151-148-151; 新词条：150-151-151-151148
词典中最大码字：2093; 输入码字：646，对应词条：148-149; 输出词条: 148-149; 新词条：148-151-149-151-148-151-148-151148
词典中最大码字：2094; 输入码字：1518，对应词条：148-151-143-149; 输出词条: 148-151-143-149; 新词条：148-149148
词典中最大码字：2095; 输入码字：649，对应词条：143-149-143-149-143; 输出词条: 143-149-143-149-143; 新词条：148-151-143-149143
词典中最大码字：2096; 输入码字：1520，对应词条：144-141-143-141-143; 输出词条: 144-141-143-141-143; 新词条：143-149-143-149-143144
词典中最大码字：2097; 输入码字：991，对应词条：141-141-141-141-141-141; 输出词条: 141-141-141-141-141-141; 新词条：144-141-143-141-143141
词典中最大码字：2098; 输入码字：1362，对应词条：136-141-133-136-133-136; 输出词条: 136-141-133-136-133-136; 新词条：141-141-141-141-141-141136
词典中最大码字：2099; 输入码字：848，对应词条：133-133-133-133-133-133-133; 输出词条: 133-133-133-133-133-133-133; 新词条：136-141-133-136-133-136133
词典中最大码字：2100; 输入码字：897，对应词条：133-125-133-125; 输出词条: 133-125-133-125; 新词条：133-133-133-133-133-133-133133
词典中最大码字：2101; 输入码字：851，对应词条：133-125-125; 输出词条: 133-125-125; 新词条：133-125-133-125133
词典中最大码字：2102; 输入码字：716，对应词条：125-125-125-125-125-125; 输出词条: 125-125-125-125-125-125; 新词条：133-125-125125
词典中最大码字：2103; 输入码字：1203，对应词条：122-125-122-125-117-122; 输出词条: 122-125-122-125-117-122; 新词条：125-125-125-125-125-125122
词典中最大码字：2104; 输入码字：1974，对应词条：117-117-117-117-117-117-114; 输出词条: 117-117-117-117-117-117-114; 新词条：122-125-122-125-117-122117
词典中最大码字：2105; 输入码字：858，对应词条：117-114-117-114; 输出词条: 117-114-117-114; 新词条：117-117-117-117-117-117-114117
词典中最大码字：2106; 输入码字：1829，对应词条：114-114-115-109; 输出词条: 114-114-115-109; 新词条：117-114-117-114114
词典中最大码字：2107; 输入码字：1685，对应词条：109-109-109-107-109-107-109-106; 输出词条: 109-109-109-107-109-107-109-106; 新词条：114-114-115-109109
词典中最大码字：2108; 输入码字：573，对应词条：109-106; 输出词条: 109-106; 新词条：109-109-109-107-109-107-109-106109
词典中最大码字：2109; 输入码字：883，对应词条：107-101-107-101; 输出词条: 107-101-107-101; 新词条：109-106107
词典中最大码字：2110; 输入码字：107，对应词条：107; 输出词条: 107; 新词条：107-101-107-101107
词典中最大码字：2111; 输入码字：867，对应词条：99-101-99-101-99-101; 输出词条: 99-101-99-101-99-101; 新词条：10799
词典中最大码字：2112; 输入码字：688，对应词条：99-99-98; 输出词条: 99-99-98; 新词条：99-101-99-101-99-10199
词典中最大码字：2113; 输入码字：870，对应词条：99-98-99-91; 输出词条: 99-98-99-91; 新词条：99-99-9899
词典中最大码字：2114; 输入码字：1546，对应词条：99-91-99-99-91; 输出词条: 99-91-99-99-91; 新词条：99-98-99-9199
词典中最大码字：2115; 输入码字：784，对应词条：99-99-99-99; 输出词条: 99-99-99-99; 新词条：99-91-99-99-9199
词典中最大码字：2116; 输入码字：563，对应词条：99-99; 输出词条: 99-99; 新词条：99-99-99-9999
词典中最大码字：2117; 输入码字：696，对应词条：101-99-101; 输出词条: 101-99-101; 新词条：99-99101
词典中最大码字：2118; 输入码字：103，对应词条：103; 输出词条: 103; 新词条：101-99-101103
词典中最大码字：2119; 输入码字：142，对应词条：142; 输出词条: 142; 新词条：103142
词典中最大码字：2120; 输入码字：174，对应词条：174; 输出词条: 174; 新词条：142174
词典中最大码字：2121; 输入码字：182，对应词条：182; 输出词条: 182; 新词条：174182
词典中最大码字：2122; 输入码字：182，对应词条：182; 输出词条: 182; 新词条：182182
词典中最大码字：2123; 输入码字：167，对应词条：167; 输出词条: 167; 新词条：182167
词典中最大码字：2124; 输入码字：136，对应词条：136; 输出词条: 136; 新词条：167136
词典中最大码字：2125; 输入码字：111，对应词条：111; 输出词条: 111; 新词条：136111
词典中最大码字：2126; 输入码字：1930，对应词条：106-109-106-109; 输出词条: 106-109-106-109; 新词条：111106
词典中最大码字：2127; 输入码字：677，对应词条：107-109; 输出词条: 107-109; 新词条：106-109-106-109107
词典中最大码字：2128; 输入码字：887，对应词条：178-172; 输出词条: 178-172; 新词条：107-109178
词典中最大码字：2129; 输入码字：1861，对应词条：109-109-109-115-109-115; 输出词条: 109-109-109-115-109-115; 新词条：178-172109
词典中最大码字：2130; 输入码字：1066，对应词条：109-117-114-117-114; 输出词条: 109-117-114-117-114; 新词条：109-109-109-115-109-115109
词典中最大码字：2131; 输入码字：934，对应词条：117-117-117-117-117-117-117-117; 输出词条: 117-117-117-117-117-117-117-117; 新词条：109-117-114-117-114117
词典中最大码字：2132; 输入码字：1866，对应词条：125-122-125-122; 输出词条: 125-122-125-122; 新词条：117-117-117-117-117-117-117-117125
词典中最大码字：2133; 输入码字：931，对应词条：125-125-125-125-125-125-125-125; 输出词条: 125-125-125-125-125-125-125-125; 新词条：125-122-125-122125
词典中最大码字：2134; 输入码字：2101，对应词条：133-125-133-125-133; 输出词条: 133-125-133-125-133; 新词条：125-125-125-125-125-125-125-125133
词典中最大码字：2135; 输入码字：1870，对应词条：133-133-133-133-133-133-133-136; 输出词条: 133-133-133-133-133-133-133-136; 新词条：133-125-133-125-133133
词典中最大码字：2136; 输入码字：989，对应词条：133-136-133-141; 输出词条: 133-136-133-141; 新词条：133-133-133-133-133-133-133-136133
